product_url,title,price,currency,listing_type,condition,seller_type,showroom_name,showroom_url,posted_time,fans_count,view_count,description,phones,whatsapps,images,images_count,specifications,images_local_paths,المصنع,الصنف,الموديل,قاطع,اللون,اللون الداخلي,النوع,ناقل السرعة,نظام الدفع,فرش المقاعد,السنة,سلندر,تحديد المواقع,سي دي,كاميرا خلفية,الحساسات,فتحة السقف,تحت الضمان,بلوتوث,نوع الوقود,بانوراما,دي في دي,كاميرا امامية,المالك الأول,الطلاء الأصلي,تدفئة في المقاعد,تبريد في المقاعد,دخول بدون مفتاح,تدليك في المقاعد,عدد المقاعد,وارد,قياس الجنط ( الرنج )
https://qatarsale.com/ar/product/hyundai_elantra_2023_gray_automatic_sedan-604427," هيونداي  النترا  2023  اوتوماتيك  57,000 كم  4 سلندر  سحب امامي  سيدان  رمادي  تحت الضمان ","50,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/deals_on_wheels,,0,0,,"['+974 33774443', '+974 39944008', '+974 39944007', '+974 39944005']",[],"['https://media-blob.qatarsale.com/604427-productimages/604427_0_20260608092041304639.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_1_20260608092041305109.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_2_20260608092041305466.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_3_20260608092041305799.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_4_20260608092041306027.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_5_20260608092041306293.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_6_20260608092041306544.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_7_20260608092041306781.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_8_20260608092041307008.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_9_20260608092041307248.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_10_20260608092041307538.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_11_20260608092041307862.webp', 'https://media-blob.qatarsale.com/604427-productimages/604427_12_20260608092041318241.webp']",13,"{'المصنع': 'هيونداي', 'الصنف': 'النترا', 'الموديل': 'عادي', 'قاطع': '57,000', 'اللون': 'رمادي', 'اللون الداخلي': 'رصاصي', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'سحب امامي', 'فرش المقاعد': 'جلد', 'السنة': '2023', 'سلندر': '4', 'كاميرا خلفية': 'نعم', 'الحساسات': 'كلا', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الدوحة', 'تبريد في المقاعد': 'نعم', 'قياس الجنط ( الرنج )': '17""', 'نوع الوقود': 'بنزين'}","['images/604427_0_20260608092041304639.webp', 'images/604427_1_20260608092041305109.webp', 'images/604427_2_20260608092041305466.webp', 'images/604427_3_20260608092041305799.webp', 'images/604427_4_20260608092041306027.webp', 'images/604427_5_20260608092041306293.webp', 'images/604427_6_20260608092041306544.webp', 'images/604427_7_20260608092041306781.webp', 'images/604427_8_20260608092041307008.webp', 'images/604427_9_20260608092041307248.webp', 'images/604427_10_20260608092041307538.webp', 'images/604427_11_20260608092041307862.webp', 'images/604427_12_20260608092041318241.webp']",هيونداي,النترا,عادي,"57,000",رمادي,رصاصي,سيدان,اوتوماتيك,سحب امامي,جلد,2023,4,,,نعم,كلا,نعم,نعم,نعم,بنزين,,,,,,,نعم,,,5,الدوحة,"17"""
https://qatarsale.com/ar/product/jetour_dashing_v5_2025_red_automatic_suv-542124, جيتور  داشينغ  في 5  2025  اوتوماتيك  0 كم  4 سلندر  دفع رباعي  اس يو في  أحمر  تحت الضمان ,"79,999",ر.ق,,,,,https://qatarsale.com/ar/showroom/knightsbridge,,0,0,,"['+974 50542888', '+974 50542666', '+974 50542111']",[],"['https://media-blob.qatarsale.com/542124-productimages/542124_0_20260503103258296453.webp', 'https://media-blob.qatarsale.com/542124-productimages/542124_1_20260503103258296965.webp', 'https://media-blob.qatarsale.com/542124-productimages/542124_2_20260503103258297250.webp', 'https://media-blob.qatarsale.com/542124-productimages/542124_3_20260503103258297611.webp', 'https://media-blob.qatarsale.com/542124-productimages/542124_4_20260503103258297887.webp', 'https://media-blob.qatarsale.com/542124-productimages/542124_5_20260503103258298197.webp', 'https://media-blob.qatarsale.com/542124-productimages/542124_6_20260503103258298506.webp']",7,"{'المصنع': 'جيتور', 'الصنف': 'داشينغ', 'الموديل': 'في 5', 'قاطع': '0', 'اللون': 'أحمر', 'اللون الداخلي': 'أسود & سكري', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '4', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'نوع الوقود': 'بنزين'}","['images/542124_0_20260503103258296453.webp', 'images/542124_1_20260503103258296965.webp', 'images/542124_2_20260503103258297250.webp', 'images/542124_3_20260503103258297611.webp', 'images/542124_4_20260503103258297887.webp', 'images/542124_5_20260503103258298197.webp', 'images/542124_6_20260503103258298506.webp']",جيتور,داشينغ,في 5,0,أحمر,أسود & سكري,اس يو في,اوتوماتيك,دفع رباعي,جلد,2025,4,نعم,نعم,نعم,نعم,نعم,نعم,نعم,بنزين,نعم,,,,,,,,,,,
https://qatarsale.com/ar/product/toyota_supra_gr_2024_gray_matte_manual_coupe_sport-545766," تويوتا  سوبرا  جي ار  2024  عادي  9,400 كم  6 سلندر  دفع خلفي  كوبيه \ سبورت  رمادي مطفي  تحت الضمان ","239,999",ر.ق,,,,,https://qatarsale.com/ar/showroom/knightsbridge, تم النشر: قبل 21 ساعة , 9 ," 1,221 ",,"['+974 50542888', '+974 50542666', '+974 50542111']",[],"['https://media-blob.qatarsale.com/545766-productimages/545766_0_20260510103755577668.webp', 'https://media-blob.qatarsale.com/545766-productimages/545766_1_20260510103755578157.webp', 'https://media-blob.qatarsale.com/545766-productimages/545766_2_20260510103755578527.webp', 'https://media-blob.qatarsale.com/545766-productimages/545766_3_20260510103755578810.webp', 'https://media-blob.qatarsale.com/545766-productimages/545766_4_20260510103755579101.webp', 'https://media-blob.qatarsale.com/545766-productimages/545766_5_20260510103755579348.webp', 'https://media-blob.qatarsale.com/545766-productimages/545766_6_20260510103755579629.webp']",7,"{'المصنع': 'تويوتا', 'الصنف': 'سوبرا', 'الموديل': 'جي ار', 'قاطع': '9,400', 'اللون': 'رمادي مطفي', 'اللون الداخلي': 'أسود', 'النوع': 'كوبيه \\ سبورت', 'ناقل السرعة': 'عادي', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2024', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/545766_0_20260510103755577668.webp', 'images/545766_1_20260510103755578157.webp', 'images/545766_2_20260510103755578527.webp', 'images/545766_3_20260510103755578810.webp', 'images/545766_4_20260510103755579101.webp', 'images/545766_5_20260510103755579348.webp', 'images/545766_6_20260510103755579629.webp']",تويوتا,سوبرا,جي ار,"9,400",رمادي مطفي,أسود,كوبيه \ سبورت,عادي,دفع خلفي,جلد,2024,6,نعم,نعم,نعم,نعم,كلا,نعم,نعم,بنزين,,,,,,,,,,,,
https://qatarsale.com/ar/product/alfa_romeo_8c_competizione_2009_red_automatic_coupe_sport-563708," الفا روميو  8سي  كومبيتزيوني  2009  اوتوماتيك  22,573 كم  8 سلندر  دفع خلفي  كوبيه \ سبورت  أحمر ","1,029,999",$,,,,,https://qatarsale.com/ar/showroom/knightsbridge,,0,0,,"['+974 50542888', '+974 50542666', '+974 50542111']",[],"['https://media-blob.qatarsale.com/563708-productimages/563708_0_20260520104631737032.webp', 'https://media-blob.qatarsale.com/563708-productimages/563708_1_20260520104631737516.webp', 'https://media-blob.qatarsale.com/563708-productimages/563708_2_20260520104631737840.webp', 'https://media-blob.qatarsale.com/563708-productimages/563708_3_20260520104631738145.webp', 'https://media-blob.qatarsale.com/563708-productimages/563708_4_20260520104631738482.webp', 'https://media-blob.qatarsale.com/563708-productimages/563708_5_20260520104631738731.webp', 'https://media-blob.qatarsale.com/563708-productimages/563708_6_20260520104631738955.webp', 'https://media-blob.qatarsale.com/563708-productimages/563708_7_20260520104631739273.webp']",8,"{'المصنع': 'الفا روميو', 'الصنف': '8سي', 'الموديل': 'كومبيتزيوني', 'قاطع': '22,573', 'اللون': 'أحمر', 'اللون الداخلي': 'بني وأسود', 'النوع': 'كوبيه \\ سبورت', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2009', 'سلندر': '8', 'سي دي': 'نعم', 'فتحة السقف': 'كلا', 'تحت الضمان': 'كلا', 'نوع الوقود': 'بنزين'}","['images/563708_0_20260520104631737032.webp', 'images/563708_1_20260520104631737516.webp', 'images/563708_2_20260520104631737840.webp', 'images/563708_3_20260520104631738145.webp', 'images/563708_4_20260520104631738482.webp', 'images/563708_5_20260520104631738731.webp', 'images/563708_6_20260520104631738955.webp', 'images/563708_7_20260520104631739273.webp']",الفا روميو,8سي,كومبيتزيوني,"22,573",أحمر,بني وأسود,كوبيه \ سبورت,اوتوماتيك,دفع خلفي,جلد,2009,8,,نعم,,,كلا,كلا,,بنزين,,,,,,,,,,,,
https://qatarsale.com/ar/product/xiaomi_yu7_max_2025_blue_automatic_hatchback-566836," شاومي  واي يو 7  ماكس  2025  اوتوماتيك  9,200 كم  0 سلندر  دفع كلي مستمر  هاتشباك  ازرق  تحت الضمان ","239,999",ر.ق,,,,,https://qatarsale.com/ar/showroom/knightsbridge,,0,0,,"['+974 50542888', '+974 50542666', '+974 50542111']",[],"['https://media-blob.qatarsale.com/566836-productimages/566836_0_20260521101307900552.webp', 'https://media-blob.qatarsale.com/566836-productimages/566836_1_20260521101307901086.webp', 'https://media-blob.qatarsale.com/566836-productimages/566836_2_20260521101307901437.webp', 'https://media-blob.qatarsale.com/566836-productimages/566836_3_20260521101307901769.webp', 'https://media-blob.qatarsale.com/566836-productimages/566836_4_20260521101307902035.webp', 'https://media-blob.qatarsale.com/566836-productimages/566836_5_20260521101307902358.webp', 'https://media-blob.qatarsale.com/566836-productimages/566836_6_20260521101307902687.webp']",7,"{'المصنع': 'شاومي', 'الصنف': 'واي يو 7', 'الموديل': 'ماكس', 'قاطع': '9,200', 'اللون': 'ازرق', 'اللون الداخلي': 'بني وأسود', 'النوع': 'هاتشباك', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '0', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'كهربائية'}","['images/566836_0_20260521101307900552.webp', 'images/566836_1_20260521101307901086.webp', 'images/566836_2_20260521101307901437.webp', 'images/566836_3_20260521101307901769.webp', 'images/566836_4_20260521101307902035.webp', 'images/566836_5_20260521101307902358.webp', 'images/566836_6_20260521101307902687.webp']",شاومي,واي يو 7,ماكس,"9,200",ازرق,بني وأسود,هاتشباك,اوتوماتيك,دفع كلي مستمر,جلد,2025,0,نعم,نعم,نعم,نعم,نعم,نعم,نعم,كهربائية,,,,,,,,,,,,
https://qatarsale.com/ar/product/toyota_land_cruiser_gxr_2024_black_automatic_suv-604432," تويوتا  لاند كروزر  جي اكس ار  2024  اوتوماتيك  11,000 كم  6 سلندر  دفع رباعي  اس يو في  أسود ","243,000",ر.ق,,,,,https://qatarsale.com/ar/showroom/showroom_2000,,0,0,,"['+974 55522668', '+974 55522668', '+974']",[],"['https://media-blob.qatarsale.com/604432-productimages/604432_0_20260608092511222541.webp', 'https://media-blob.qatarsale.com/604432-productimages/604432_1_20260608092511222891.webp', 'https://media-blob.qatarsale.com/604432-productimages/604432_2_20260608092511223131.webp', 'https://media-blob.qatarsale.com/604432-productimages/604432_3_20260608092511223420.webp', 'https://media-blob.qatarsale.com/604432-productimages/604432_4_20260608092511223753.webp', 'https://media-blob.qatarsale.com/604432-productimages/604432_5_20260608092511223968.webp']",6,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس ار', 'قاطع': '11,000', 'اللون': 'أسود', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2024', 'سلندر': '6', 'سي دي': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'وارد': 'الخليج', 'نوع الوقود': 'بنزين'}","['images/604432_0_20260608092511222541.webp', 'images/604432_1_20260608092511222891.webp', 'images/604432_2_20260608092511223131.webp', 'images/604432_3_20260608092511223420.webp', 'images/604432_4_20260608092511223753.webp', 'images/604432_5_20260608092511223968.webp']",تويوتا,لاند كروزر,جي اكس ار,"11,000",أسود,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2024,6,,نعم,,نعم,نعم,كلا,نعم,بنزين,,,,,,,,,,,الخليج,
https://qatarsale.com/ar/product/toyota_land_cruiser_gxr_2019_white_automatic_suv-604435," تويوتا  لاند كروزر  جي اكس ار  2019  اوتوماتيك  299,000 كم  8 سلندر  دفع رباعي  اس يو في  أبيض ","130,000",ج. م,,,,,https://qatarsale.com/ar/showroom/showroom_2000,,0,0,,"['+974 55522668', '+974 55522668', '+974']",[],"['https://media-blob.qatarsale.com/604435-productimages/604435_0_20260608092632865603.webp', 'https://media-blob.qatarsale.com/604435-productimages/604435_1_20260608092632866141.webp', 'https://media-blob.qatarsale.com/604435-productimages/604435_2_20260608092632866463.webp', 'https://media-blob.qatarsale.com/604435-productimages/604435_3_20260608092632866776.webp', 'https://media-blob.qatarsale.com/604435-productimages/604435_4_20260608092632867116.webp', 'https://media-blob.qatarsale.com/604435-productimages/604435_5_20260608092632867362.webp', 'https://media-blob.qatarsale.com/604435-productimages/604435_6_20260608092632867607.webp']",7,"{'المصنع': 'تويوتا', 'الصنف': 'لاند كروزر', 'الموديل': 'جي اكس ار', 'قاطع': '299,000', 'اللون': 'أبيض', 'اللون الداخلي': 'بيج', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'قماش', 'السنة': '2019', 'سلندر': '8', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/604435_0_20260608092632865603.webp', 'images/604435_1_20260608092632866141.webp', 'images/604435_2_20260608092632866463.webp', 'images/604435_3_20260608092632866776.webp', 'images/604435_4_20260608092632867116.webp', 'images/604435_5_20260608092632867362.webp', 'images/604435_6_20260608092632867607.webp']",تويوتا,لاند كروزر,جي اكس ار,"299,000",أبيض,بيج,اس يو في,اوتوماتيك,دفع رباعي,قماش,2019,8,,,,نعم,نعم,كلا,نعم,بنزين,,,,,,,,,,,,
https://qatarsale.com/ar/product/bentley_mulsanne_2015_black_automatic_sedan-534267," بنتلي  مولسان  2015  اوتوماتيك  21,000 كم  8 سلندر  دفع كلي مستمر  سيدان  أسود ","299,999",ر.ق,,,,,https://qatarsale.com/ar/showroom/knightsbridge,,0,0,,"['+974 50542888', '+974 50542666', '+974 50542111']",[],"['https://media-blob.qatarsale.com/534267-productimages/534267_0_20260416095745112876.webp', 'https://media-blob.qatarsale.com/534267-productimages/534267_1_20260416095745113285.webp', 'https://media-blob.qatarsale.com/534267-productimages/534267_2_20260416095745113621.webp', 'https://media-blob.qatarsale.com/534267-productimages/534267_3_20260416095745113904.webp', 'https://media-blob.qatarsale.com/534267-productimages/534267_4_20260416095745114330.webp', 'https://media-blob.qatarsale.com/534267-productimages/534267_5_20260416095745114751.webp', 'https://media-blob.qatarsale.com/534267-productimages/534267_6_20260416095745115112.webp']",7,"{'المصنع': 'بنتلي', 'الصنف': 'مولسان', 'الموديل': 'عادي', 'قاطع': '21,000', 'اللون': 'أسود', 'اللون الداخلي': 'بني', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع كلي مستمر', 'فرش المقاعد': 'جلد', 'السنة': '2015', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/534267_0_20260416095745112876.webp', 'images/534267_1_20260416095745113285.webp', 'images/534267_2_20260416095745113621.webp', 'images/534267_3_20260416095745113904.webp', 'images/534267_4_20260416095745114330.webp', 'images/534267_5_20260416095745114751.webp', 'images/534267_6_20260416095745115112.webp']",بنتلي,مولسان,عادي,"21,000",أسود,بني,سيدان,اوتوماتيك,دفع كلي مستمر,جلد,2015,8,نعم,نعم,نعم,نعم,نعم,كلا,نعم,بنزين,,,,,,,,,,,,
https://qatarsale.com/ar/product/porsche_911_turbo_s_2017_blue_automatic_coupe_sport-539300," بورش  911  توربو اس  2017  اوتوماتيك  83,150 كم  6 سلندر  دفع خلفي  كوبيه \ سبورت  ازرق  تحت الضمان ","479,999",ر.ق,,,,,https://qatarsale.com/ar/showroom/knightsbridge,,0,0,,"['+974 50542888', '+974 50542666', '+974 50542111']",[],"['https://media-blob.qatarsale.com/539300-productimages/539300_0_20260427100453894624.webp', 'https://media-blob.qatarsale.com/539300-productimages/539300_1_20260427100453896328.webp', 'https://media-blob.qatarsale.com/539300-productimages/539300_2_20260427100453896689.webp', 'https://media-blob.qatarsale.com/539300-productimages/539300_3_20260427100453897033.webp', 'https://media-blob.qatarsale.com/539300-productimages/539300_4_20260427100453897387.webp', 'https://media-blob.qatarsale.com/539300-productimages/539300_5_20260427100453897676.webp', 'https://media-blob.qatarsale.com/539300-productimages/539300_6_20260427100453897996.webp']",7,"{'المصنع': 'بورش', 'الصنف': '911', 'الموديل': 'توربو اس', 'قاطع': '83,150', 'اللون': 'ازرق', 'اللون الداخلي': 'أحمر وأسود', 'النوع': 'كوبيه \\ سبورت', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2017', 'سلندر': '6', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/539300_0_20260427100453894624.webp', 'images/539300_1_20260427100453896328.webp', 'images/539300_2_20260427100453896689.webp', 'images/539300_3_20260427100453897033.webp', 'images/539300_4_20260427100453897387.webp', 'images/539300_5_20260427100453897676.webp', 'images/539300_6_20260427100453897996.webp']",بورش,911,توربو اس,"83,150",ازرق,أحمر وأسود,كوبيه \ سبورت,اوتوماتيك,دفع خلفي,جلد,2017,6,نعم,نعم,نعم,نعم,نعم,نعم,نعم,بنزين,,,,,,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_g_class_63_amg_2025_black_automatic_suv-539294," مرسيدس - بنز  جي - كلاس  63 اي ام جي  2025  اوتوماتيك  4,800 كم  8 سلندر  دفع رباعي  اس يو في  أسود ","879,999",ر.ق,,,,,https://qatarsale.com/ar/showroom/knightsbridge,,0,0,,"['+974 50542888', '+974 50542666', '+974 50542111']",[],"['https://media-blob.qatarsale.com/539294-productimages/539294_0_20260427100244731255.webp', 'https://media-blob.qatarsale.com/539294-productimages/539294_1_20260427100244731672.webp', 'https://media-blob.qatarsale.com/539294-productimages/539294_2_20260427100244731989.webp', 'https://media-blob.qatarsale.com/539294-productimages/539294_3_20260427100244732263.webp', 'https://media-blob.qatarsale.com/539294-productimages/539294_4_20260427100244732627.webp', 'https://media-blob.qatarsale.com/539294-productimages/539294_5_20260427100244733085.webp', 'https://media-blob.qatarsale.com/539294-productimages/539294_6_20260427100244733468.webp']",7,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'جي - كلاس', 'الموديل': '63 اي ام جي', 'قاطع': '4,800', 'اللون': 'أسود', 'اللون الداخلي': 'أسود', 'النوع': 'اس يو في', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع رباعي', 'فرش المقاعد': 'جلد', 'السنة': '2025', 'سلندر': '8', 'تحديد المواقع': 'نعم', 'سي دي': 'نعم', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'كلا', 'بلوتوث': 'نعم', 'نوع الوقود': 'بنزين'}","['images/539294_0_20260427100244731255.webp', 'images/539294_1_20260427100244731672.webp', 'images/539294_2_20260427100244731989.webp', 'images/539294_3_20260427100244732263.webp', 'images/539294_4_20260427100244732627.webp', 'images/539294_5_20260427100244733085.webp', 'images/539294_6_20260427100244733468.webp']",مرسيدس - بنز,جي - كلاس,63 اي ام جي,"4,800",أسود,أسود,اس يو في,اوتوماتيك,دفع رباعي,جلد,2025,8,نعم,نعم,نعم,نعم,نعم,كلا,نعم,بنزين,,,,,,,,,,,,
https://qatarsale.com/ar/product/mercedes_benz_e_class_200_amg_2026_gray_automatic_sedan-604433, مرسيدس - بنز  اي - كلاس  200 AMG  2026  اوتوماتيك  0 كم  4 سلندر  دفع خلفي  سيدان  رمادي  تحت الضمان ,"283,199",ر.ق,,,,,https://qatarsale.com/ar/showroom/torque_motors_uae,,0,0,,"['+971 566077999', '+971 567166000']",[],"['https://media-blob.qatarsale.com/604433-productimages/604433_0_20260608092517592282.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_1_20260608092517592819.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_2_20260608092517593125.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_3_20260608092517593444.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_4_20260608092517593730.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_5_20260608092517594007.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_6_20260608092517594312.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_7_20260608092517594618.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_8_20260608092517595009.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_9_20260608092517595437.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_10_20260608092517595718.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_11_20260608092517596006.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_12_20260608092517596301.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_13_20260608092517596597.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_14_20260608092517596907.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_15_20260608092517597194.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_16_20260608092517597497.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_17_20260608092517597775.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_18_20260608092517597999.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_19_20260608092517598263.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_20_20260608092517598489.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_21_20260608092517598765.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_22_20260608092517599069.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_23_20260608092517599467.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_24_20260608092517599765.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_25_20260608092517600065.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_26_20260608092517600371.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_27_20260608092517600601.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_28_20260608092517600856.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_29_20260608092517601089.webp', 'https://media-blob.qatarsale.com/604433-productimages/604433_30_20260608092517601354.webp']",31,"{'المصنع': 'مرسيدس - بنز', 'الصنف': 'اي - كلاس', 'الموديل': '200 AMG', 'قاطع': '0', 'اللون': 'رمادي', 'اللون الداخلي': 'بيج', 'النوع': 'سيدان', 'ناقل السرعة': 'اوتوماتيك', 'نظام الدفع': 'دفع خلفي', 'فرش المقاعد': 'جلد', 'السنة': '2026', 'سلندر': '4', 'كاميرا خلفية': 'نعم', 'الحساسات': 'نعم', 'فتحة السقف': 'نعم', 'تحت الضمان': 'نعم', 'بلوتوث': 'نعم', 'بانوراما': 'نعم', 'كاميرا امامية': 'نعم', 'عدد المقاعد': '5', 'وارد': 'الخليج', 'الطلاء الأصلي': 'نعم', 'تدفئة في المقاعد': 'نعم', 'تبريد في المقاعد': 'نعم', 'دخول بدون مفتاح': 'نعم', 'قياس الجنط ( الرنج )': '20""', 'نوع الوقود': 'بنزين'}","['images/604433_0_20260608092517592282.webp', 'images/604433_1_20260608092517592819.webp', 'images/604433_2_20260608092517593125.webp', 'images/604433_3_20260608092517593444.webp', 'images/604433_4_20260608092517593730.webp', 'images/604433_5_20260608092517594007.webp', 'images/604433_6_20260608092517594312.webp', 'images/604433_7_20260608092517594618.webp', 'images/604433_8_20260608092517595009.webp', 'images/604433_9_20260608092517595437.webp', 'images/604433_10_20260608092517595718.webp', 'images/604433_11_20260608092517596006.webp', 'images/604433_12_20260608092517596301.webp', 'images/604433_13_20260608092517596597.webp', 'images/604433_14_20260608092517596907.webp', 'images/604433_15_20260608092517597194.webp', 'images/604433_16_20260608092517597497.webp', 'images/604433_17_20260608092517597775.webp', 'images/604433_18_20260608092517597999.webp', 'images/604433_19_20260608092517598263.webp', 'images/604433_20_20260608092517598489.webp', 'images/604433_21_20260608092517598765.webp', 'images/604433_22_20260608092517599069.webp', 'images/604433_23_20260608092517599467.webp', 'images/604433_24_20260608092517599765.webp', 'images/604433_25_20260608092517600065.webp', 'images/604433_26_20260608092517600371.webp', 'images/604433_27_20260608092517600601.webp', 'images/604433_28_20260608092517600856.webp', 'images/604433_29_20260608092517601089.webp', 'images/604433_30_20260608092517601354.webp']",مرسيدس - بنز,اي - كلاس,200 AMG,0,رمادي,بيج,سيدان,اوتوماتيك,دفع خلفي,جلد,2026,4,,,نعم,نعم,نعم,نعم,نعم,بنزين,نعم,,نعم,,نعم,نعم,نعم,نعم,,5,الخليج,"20"""
